"","PLAYER","FIELD_GOALS_MADE","FIELD_GOALS_ATT","FREE_THROWS_MADE","FREE_THROWS_ATT","TOTAL_POINTS","OFFENSIVE_REBOUNDS","DEFENSIVE_REBOUNDS","REBOUNDS","ASSISTS","PERSONAL_FOULS","DISQUALIFICATIONS","STEALS","TURNOVERS","BLOCKED_SHOTS","THREE_POINT_MADE","THREE_POINT_ATT","PLUS_MINUS","TWO_POINT_MADE","TWO_POINT_ATT","POSITION","MINUTES_PLAYED","FGPCNT","THREEPCNT","FTPCNT","AST2TRNVR","eFGPCNT","TSPCNT","FTAPERFGA","ORBPCNT","DRBPCNT","TRBPCNT","ASTPCNT","STLPCNT","BLKPCNT","TOVPCNT","USGPCNT"
"383","Reggie Bullock",3.62529274004684,8.26229508196721,1.18032786885246,1.26463700234192,10.2857142857143,1.18032786885246,4.55269320843091,5.73302107728337,2.27634660421546,2.44496487119438,0,0.843091334894614,0.674473067915691,0.168618266978923,1.85480093676815,4.46838407494145,-4.88992974238876,1.77049180327869,3.79391100702576,"SF",5.20731707317073,0.438775510204082,0.415094339622642,0.933333333333333,3.375,0.551020408163265,0.583,0.00153,0.034,0.143,0.086,0.092,0.012,0.004,0.071,0.114
"384","Reggie Jackson",8.01980198019802,18.4752475247525,4.32178217821782,5.0049504950495,22.1138613861386,0.861386138613861,2.8960396039604,3.75742574257426,7.30693069306931,2.77722772277228,0,0.876237623762376,3.31188118811881,0.163366336633663,1.75247524752475,4.96039603960396,1.93069306930693,6.26732673267327,13.5148514851485,"PG",29.5609756097561,0.434083601286174,0.353293413173653,0.863501483679525,2.20627802690583,0.481511254019293,0.535,0.00271,0.025,0.091,0.057,0.363,0.012,0.003,0.138,0.291
"385","Richard Jefferson",3.88235294117647,8.47058823529412,1.57466063348416,2.36199095022624,11.131221719457,0.407239819004525,3.06787330316742,3.47511312217195,1.60180995475113,3.50226244343891,0,0.895927601809955,1.16742081447964,0.380090497737557,1.79185520361991,4.69683257918552,-1.22171945701357,2.09049773755656,3.7737556561086,"SF",16.1707317073171,0.458333333333333,0.38150289017341,0.666666666666667,1.37209302325581,0.564102564102564,0.585,0.00279,0.013,0.096,0.055,0.064,0.013,0.009,0.109,0.134
"386","Richaun Holmes",5.84615384615385,11.3846153846154,2.61538461538462,3.7948717948718,14.7179487179487,3.17948717948718,3.74358974358974,6.92307692307692,1.69230769230769,4.71794871794872,0,0.974358974358974,1.64102564102564,2.05128205128205,0.41025641025641,2.25641025641026,-2.71794871794872,5.43589743589744,9.12820512820513,"PF",8.5609756097561,0.513513513513513,0.181818181818182,0.689189189189189,1.03125,0.531531531531532,0.564,0.00333,0.093,0.117,0.105,0.08,0.013,0.043,0.112,0.179
"387","Ricky Rubio",3.3953488372093,9.08527131782946,4.12403100775194,4.86821705426357,11.8759689922481,0.62015503875969,4.43410852713178,5.05426356589147,10.2015503875969,3.11627906976744,0.0155038759689922,2.51162790697674,2.9922480620155,0.155038759689922,0.961240310077519,2.94573643410853,0.27906976744186,2.43410852713178,6.13953488372093,"PG",28.3170731707317,0.373720136518771,0.326315789473684,0.847133757961783,3.40932642487047,0.426621160409556,0.529,0.00536,0.02,0.141,0.082,0.414,0.035,0.004,0.21,0.177
"388","Robert Covington",5.18611987381703,13.4763406940063,2.64984227129338,3.35015772870662,16.2397476340694,1.23028391167192,6.70031545741325,7.93059936908517,1.83596214511041,4.39116719242902,0.0757097791798107,1.98738170347003,2.70662460567823,0.757097791798107,3.21766561514196,9.12302839116719,-5.2807570977918,1.96845425867508,4.35331230283912,"SF",23.1951219512195,0.384831460674157,0.352697095435685,0.790960451977401,0.678321678321678,0.504213483146067,0.543,0.00249,0.036,0.209,0.12,0.084,0.027,0.016,0.153,0.215
"389","Robert Sacre",3.4875,8.4375,2.8125,4.275,9.7875,3.6,4.5,8.1,1.575,4.8375,0.1125,0.45,1.35,1.125,0,0,-3.7125,3.4875,8.4375,"C",3.90243902439024,0.413333333333333,0,0.657894736842105,1.16666666666667,0.413333333333333,0.474,0.00507,0.104,0.139,0.121,0.069,0.006,0.025,0.116,0.143
"390","Robin Lopez",5.79179810725552,10.7399729607931,2.07661108607481,2.61198738170347,13.6602073005858,4.34790446146913,5.41865705272645,9.76656151419558,1.84948174853538,2.95268138801262,0.0324470482199189,0.259576385759351,2.15772870662461,2.09283461018477,0,0.0162235241099594,-1.60612888688598,5.79179810725552,10.7237494366832,"C",27.0609756097561,0.539274924471299,0,0.795031055900621,0.857142857142857,0.539274924471299,0.574,0.00243,0.134,0.162,0.148,0.085,0.004,0.044,0.154,0.177
"391","Rodney Hood",5.7713163064833,13.7493123772102,2.43300589390963,2.82907662082515,16.2530451866405,0.537524557956778,3.23929273084479,3.77681728880157,3.01296660117878,2.8573673870334,0.0424361493123772,1.03261296660118,1.76817288801572,0.226326129666012,2.27740667976424,6.35127701375246,1.85304518664047,3.49390962671906,7.39803536345776,"SG",31.0365853658537,0.419753086419753,0.358574610244989,0.86,1.704,0.502572016460905,0.542,0.00206,0.018,0.105,0.061,0.144,0.015,0.005,0.105,0.215
"392","Rodney Stuckey",5.16705882352941,12.5082352941176,3.69882352941177,4.46117647058824,14.5976470588235,0.536470588235294,3.86823529411765,4.40470588235294,4.00941176470588,2.17411764705882,0,1.21411764705882,2.14588235294118,0.225882352941176,0.564705882352941,2.34352941176471,0.310588235294118,4.60235294117647,10.1647058823529,"PG",15.5487804878049,0.413092550790068,0.240963855421687,0.829113924050633,1.86842105263158,0.435665914221219,0.504,0.00357,0.016,0.117,0.067,0.172,0.017,0.005,0.129,0.203
"393","Rondae Hollis-Jefferson",3.69381107491857,8.09120521172638,2.16938110749186,3.04885993485342,9.79153094462541,2.28664495114006,6.74267100977199,9.02931596091205,2.52117263843648,3.57654723127036,0,2.28664495114006,1.52442996742671,0.938110749185668,0.234527687296417,0.820846905537459,-3.57654723127036,3.45928338762215,7.27035830618892,"SF",7.48780487804878,0.456521739130435,0.285714285714286,0.711538461538462,1.65384615384615,0.471014492753623,0.519,0.00377,0.07,0.214,0.141,0.101,0.032,0.021,0.139,0.135
"394","Ronnie Price",3.45123966942149,8.98512396694215,0.922314049586777,1.2198347107438,9.84793388429752,0.743801652892562,2.20165289256198,2.94545454545455,4.37355371900826,4.7900826446281,0.059504132231405,2.20165289256198,2.08264462809917,0.386776859504132,2.02314049586777,5.83140495867769,-2.17190082644628,1.42809917355372,3.15371900826446,"PG",14.7560975609756,0.384105960264901,0.346938775510204,0.75609756097561,2.1,0.496688741721854,0.517,0.00136,0.022,0.068,0.044,0.179,0.03,0.009,0.179,0.137
"395","Roy Hibbert",3.48325358851675,7.86602870813397,2.23923444976077,2.77511961722488,9.20574162679426,2.52631578947368,5.09090909090909,7.61722488038278,1.81818181818182,4.82296650717703,0.0574162679425837,0.61244019138756,1.45454545454545,2.10526315789474,0,0.0382775119617225,-13.0909090909091,3.48325358851675,7.82775119617225,"C",22.9390243902439,0.442822384428224,0,0.806896551724138,1.25,0.442822384428224,0.507,0.00353,0.073,0.158,0.114,0.08,0.009,0.046,0.138,0.129
"396","Rudy Gay",7.03986571548468,15.2127570289551,2.99118757868233,3.83718002517835,18.1888375996643,1.55602182123374,5.33277381451951,6.88879563575325,1.81284095677717,2.77968946705833,0.0151070079731431,1.51070079731431,2.09987410826689,0.770457406630298,1.11791859001259,3.24800671422577,-1.23877465379773,5.92194712547209,11.9647503147293,"SF",29.0609756097561,0.462760675273088,0.344186046511628,0.779527559055118,0.863309352517986,0.499503475670308,0.538,0.00252,0.047,0.159,0.104,0.08,0.02,0.017,0.111,0.224
"397","Rudy Gobert",3.69326424870466,6.60310880829016,3.00310880829016,5.27875647668394,10.3896373056995,3.87979274611399,8.58031088082902,12.460103626943,1.69740932642487,3.04041450777202,0.0373056994818653,0.839378238341969,2.12642487046632,2.51813471502591,0,0,2.7979274611399,3.69326424870466,6.60310880829016,"C",23.5365853658537,0.559322033898305,0,0.568904593639576,0.798245614035088,0.559322033898305,0.582,0.00799,0.126,0.277,0.202,0.074,0.012,0.059,0.192,0.142
"398","Russ Smith",3.87692307692308,12.1846153846154,4.43076923076923,7.2,12.7384615384615,0.553846153846154,4.43076923076923,4.98461538461538,6.09230769230769,2.76923076923077,0,2.76923076923077,3.87692307692308,0.553846153846154,0.553846153846154,2.76923076923077,-22.7076923076923,3.32307692307692,9.41538461538461,"PG",1.96969696969697,0.318181818181818,0.2,0.615384615384616,1.57142857142857,0.340909090909091,0.415,0.00591,0.017,0.144,0.078,0.254,0.039,0.014,0.202,0.236
"399","Russell Westbrook",8.59076027646417,18.9101491451437,6.08948708621317,7.503819570753,24.5936704256093,1.89887231720626,6.29901782466351,8.19789014186977,10.9217897417243,2.61913423062932,0.0261913423062932,2.1345943979629,4.47871953437614,0.261913423062932,1.32266278646781,4.46562386322299,8.31575118224809,7.26809748999636,14.4445252819207,"PG",33.5243902439024,0.454293628808864,0.296187683284457,0.81151832460733,2.43859649122807,0.489265927977839,0.554,0.00397,0.061,0.181,0.124,0.496,0.029,0.006,0.168,0.316
"400","Ryan Anderson",7.10691198408752,16.6305320735952,3.56240676280457,4.08155146693187,20.1213326703133,2.34510193933366,4.74390850323222,7.08901044256589,1.30681253107907,1.95126802585778,0,0.680258577821979,1.61113873694679,0.447538538040776,2.34510193933366,6.40875186474391,0.554947787170562,4.76181004475385,10.2217802088513,"PF",24.5243902439024,0.427341227125942,0.365921787709497,0.87280701754386,0.811111111111111,0.497847147470398,0.546,0.00245,0.07,0.152,0.109,0.061,0.009,0.01,0.08,0.247
"401","Ryan Hollins",3.81818181818182,6.15584415584416,2.02597402597403,3.27272727272727,9.66233766233766,3.66233766233766,3.97402597402597,7.63636363636363,0.779220779220779,4.83116883116883,0,0.467532467532467,1.87012987012987,1.63636363636364,0,0,-11.5324675324675,3.81818181818182,6.15584415584416,"C",10.2666666666667,0.620253164556962,0,0.619047619047619,0.416666666666667,0.620253164556962,0.636,0.00532,0.112,0.132,0.121,0.033,0.007,0.042,0.198,0.118
"402","Ryan Kelly",4.22174840085288,11.4371002132196,2.84008528784648,4.14498933901919,11.6673773987207,1.61194029850746,7.67590618336887,9.28784648187633,1.53518123667377,2.99360341151386,0,0.997867803837953,1.3816631130064,0.767590618336887,0.383795309168443,2.84008528784648,0,3.83795309168443,8.59701492537313,"PF",5.71951219512195,0.369127516778524,0.135135135135135,0.685185185185185,1.11111111111111,0.385906040268456,0.44,0.00362,0.046,0.237,0.138,0.069,0.014,0.017,0.094,0.179
"403","Salah Mejri",4.4321608040201,7.05527638190955,2.44221105527638,4.1608040201005,11.3065326633166,3.70854271356784,7.41708542713568,11.1256281407035,0.904522613065327,4.88442211055276,0,0.723618090452261,2.08040201005025,3.25628140703518,0,0.0904522613065327,3.97989949748744,4.4321608040201,6.96482412060301,"C",4.85365853658537,0.628205128205128,0,0.58695652173913,0.434782608695652,0.628205128205128,0.636,0.0059,0.114,0.226,0.17,0.039,0.01,0.076,0.19,0.14
"404","Sam Dekker",0,0,0,0,0,0,5.14285714285714,5.14285714285714,0,0,0,5.14285714285714,0,0,0,0,-10.2857142857143,0,0,"SF",0.0853658536585366,0,0,0,0,0,NA,NA,0,0.185,0.092,0,0.082,0,NA,0
"405","Sasha Kaun",3.34020618556701,6.30927835051546,1.85567010309278,4.08247422680412,8.53608247422681,4.45360824742268,5.19587628865979,9.64948453608248,1.11340206185567,4.08247422680412,0,1.48453608247423,2.5979381443299,1.85567010309278,0,0,-1.48453608247423,3.34020618556701,6.30927835051546,"C",1.18292682926829,0.529411764705882,0,0.454545454545454,0.428571428571428,0.529411764705882,0.527,0.00647,0.144,0.165,0.155,0.045,0.022,0.043,0.243,0.137
"406","Sasha Vujacic",4.19340659340659,10.9582417582418,1.26593406593407,1.54285714285714,11.7098901098901,1.02857142857143,4.86593406593407,5.89450549450549,3.32307692307692,3.28351648351648,0,1.34505494505494,1.74065934065934,0.197802197802198,2.05714285714286,5.65714285714286,-1.66153846153846,2.13626373626374,5.3010989010989,"SG",11.0975609756098,0.382671480144404,0.363636363636364,0.820512820512821,1.90909090909091,0.476534296028881,0.503,0.00141,0.032,0.146,0.09,0.143,0.019,0.004,0.13,0.168
"407","Sean Kilpatrick",7.2,15.8048780487805,3.51219512195122,3.9219512195122,20.1951219512195,0.702439024390244,2.57560975609756,3.2780487804878,1.69756097560976,2.16585365853659,0,0.702439024390244,1.81463414634146,0.117073170731707,2.28292682926829,6.67317073170732,-8.54634146341463,4.91707317073171,9.13170731707317,"SG",18.0882352941176,0.455555555555556,0.342105263157895,0.895522388059701,0.935483870967742,0.527777777777778,0.576,0.00248,0.021,0.082,0.051,0.08,0.01,0.003,0.094,0.238
"408","Serge Ibaka",5.98083067092652,12.4936102236422,1.30830670926518,1.73961661341853,14.1325878594249,2.02715654952077,5.63578274760383,7.6629392971246,0.94888178913738,3.03354632587859,0.0143769968051118,0.546325878594249,1.55271565495208,2.12779552715655,0.862619808306709,2.64536741214058,7.64856230031949,5.11821086261981,9.8482428115016,"PF",30.5365853658537,0.478711162255466,0.326086956521739,0.752066115702479,0.611111111111111,0.513233601841197,0.533,0.00139,0.065,0.162,0.116,0.039,0.008,0.045,0.105,0.176
"409","Sergey Karasev",2.66666666666667,6.57777777777778,2.31111111111111,2.48888888888889,8.62222222222222,0.711111111111111,4.44444444444444,5.15555555555556,3.11111111111111,2.4,0,0.533333333333333,1.95555555555556,0.177777777777778,0.977777777777778,3.28888888888889,-0.533333333333333,1.68888888888889,3.28888888888889,"SG",4.9390243902439,0.405405405405405,0.297297297297297,0.928571428571428,1.59090909090909,0.47972972972973,0.562,0.00378,0.022,0.143,0.082,0.122,0.008,0.004,0.203,0.121
"410","Seth Curry",5.29106628242075,11.6195965417867,2.3342939481268,2.80115273775216,15.5100864553314,0.46685878962536,2.64553314121037,3.11239193083573,3.47550432276657,2.12680115273775,0,1.14121037463977,1.86743515850144,0.155619596541787,2.59365994236311,5.75792507204611,-1.86743515850144,2.69740634005764,5.86167146974063,"SG",8.46341463414634,0.455357142857143,0.45045045045045,0.833333333333333,1.86111111111111,0.566964285714286,0.603,0.00241,0.014,0.079,0.047,0.142,0.015,0.004,0.127,0.174
"411","Shabazz Muhammad",6.80095351609058,14.6102502979738,3.96901072705602,5.19189511323004,18.5148986889154,2.14541120381406,3.58283671036949,5.72824791418355,1.11561382598331,2.01668653158522,0,0.514898688915375,1.50178784266984,0.150178784266985,0.943980929678188,3.26102502979738,-5.74970202622169,5.85697258641239,11.3492252681764,"SF",20.4634146341463,0.465491923641703,0.289473684210526,0.764462809917355,0.742857142857143,0.497797356828194,0.548,0.00355,0.07,0.114,0.092,0.052,0.007,0.003,0.082,0.228
"412","Shabazz Napier",4.08681135225376,12.0801335559265,1.98330550918197,2.70450751252087,12.2003338898164,0.540901502504174,2.76460767946578,3.30550918196995,5.82971619365609,2.28380634390651,0,1.38230383973289,2.76460767946578,0.0601001669449082,2.04340567612688,6.25041736227045,-3.18530884808013,2.04340567612688,5.82971619365609,"PG",7.30487804878049,0.338308457711443,0.326923076923077,0.733333333333333,2.10869565217391,0.422885572139303,0.46,0.00224,0.016,0.086,0.051,0.231,0.019,0.001,0.172,0.197
"413","Shane Larkin",4.56164383561644,10.3150684931507,1.70547945205479,2.1986301369863,11.6301369863014,0.575342465753425,3.12328767123288,3.6986301369863,7.02739726027397,2.48630136986301,0,1.95205479452055,3,0.246575342465753,0.801369863013699,2.21917808219178,-7.06849315068493,3.76027397260274,8.0958904109589,"PG",21.3658536585366,0.442231075697211,0.361111111111111,0.775700934579439,2.34246575342466,0.481075697211155,0.515,0.00213,0.018,0.099,0.058,0.293,0.027,0.006,0.21,0.177
"414","Shaun Livingston",4.83333333333333,9.02380952380953,1.9047619047619,2.21428571428571,11.6190476190476,1,3.02380952380952,4.02380952380952,5.64285714285714,3.33333333333333,0,1.35714285714286,1.85714285714286,0.642857142857143,0.0476190476190476,0.285714285714286,4.92857142857143,4.78571428571429,8.73809523809524,"PG",18.4390243902439,0.535620052770449,0.166666666666667,0.860215053763441,3.03846153846154,0.538258575197889,0.581,0.00245,0.032,0.085,0.06,0.21,0.018,0.013,0.157,0.142
"415","Shayne Whittington",4.39024390243902,9.65853658536586,0.878048780487805,1.75609756097561,9.65853658536586,4.39024390243902,6.14634146341463,10.5365853658537,2.63414634146341,6.14634146341463,0,0.878048780487805,4.39024390243902,0.878048780487805,0,1.75609756097561,-5.26829268292683,4.39024390243902,7.90243902439024,"PF",0.5,0.454545454545455,0,0.5,0.6,0.454545454545455,0.463,0.00182,0.134,0.186,0.16,0.109,0.012,0.02,0.296,0.181
"416","Shelvin Mack",6.19867549668874,14.1343424787133,1.53263954588458,2.07757805108798,15.2582781456954,0.442762535477767,3.91674550614948,4.35950804162725,6.36896877956481,2.45222327341533,0,1.15799432355724,3.23557237464522,0.102175969725639,1.3282876064333,4.25733207190161,3.30368968779565,4.87038789025544,9.87701040681173,"PG",12.4352941176471,0.43855421686747,0.312,0.737704918032787,1.96842105263158,0.485542168674699,0.507,0.00147,0.014,0.125,0.07,0.306,0.017,0.002,0.177,0.233
"417","Solomon Hill",3.85270425776755,8.61680092059839,1.49136939010357,1.73993095512083,10.1910241657077,1.6156501726122,5.26121979286536,6.87686996547756,2.36133486766398,2.81703107019563,0,1.53279631760644,1.36708860759494,0.455696202531646,0.994246260069045,3.06559263521289,1.90563866513234,2.8584579976985,5.5512082853855,"SF",10.5975609756098,0.447115384615385,0.324324324324324,0.857142857142857,1.72727272727273,0.504807692307692,0.543,0.00202,0.049,0.159,0.105,0.096,0.021,0.01,0.127,0.132
"418","Sonny Weems",3.01796407185629,7.90419161676647,0.574850299401198,1.07784431137725,7.68862275449102,0.502994011976048,3.30538922155689,3.80838323353293,3.52095808383234,3.37724550898204,0,0.718562874251497,2.94610778443114,0.0718562874251497,1.07784431137725,2.94610778443114,-6.97005988023952,1.94011976047904,4.95808383233533,"SG",6.95833333333333,0.381818181818182,0.365853658536585,0.533333333333333,1.19512195121951,0.45,0.459,0.00136,0.015,0.103,0.058,0.142,0.01,0.002,0.26,0.135
"419","Spencer Dinwiddie",4.30188679245283,12.2264150943396,4.30188679245283,7.47169811320755,13.1320754716981,0.905660377358491,2.94339622641509,3.84905660377358,4.9811320754717,4.52830188679245,0,0.679245283018868,1.58490566037736,0,0.226415094339623,2.26415094339623,-12.4528301886792,4.07547169811321,9.9622641509434,"PG",1.9390243902439,0.351851851851852,0.1,0.575757575757576,3.14285714285714,0.361111111111111,0.423,0.00611,0.026,0.093,0.058,0.209,0.01,0,0.093,0.207
"420","Spencer Hawes",4.32558139534884,10.6744186046512,1.88372093023256,2.26744186046512,11.8604651162791,1.77906976744186,6.73255813953488,8.51162790697674,3.80232558139535,3.87209302325581,0.0697674418604651,0.767441860465116,2.02325581395349,0.941860465116279,1.32558139534884,3.55813953488372,1.5,3,7.11627906976744,"PF",12.5853658536585,0.405228758169935,0.372549019607843,0.830769230769231,1.87931034482759,0.467320261437909,0.508,0.00212,0.053,0.206,0.129,0.163,0.011,0.021,0.148,0.171
"421","Stanley Johnson",4.80712166172107,12.8189910979229,1.70919881305638,2.17922848664688,12.6694362017804,1.23916913946588,5.29851632047478,6.53768545994065,2.52106824925816,3.80296735905045,0.0427299703264095,1.17507418397626,2.43560830860534,0.256379821958457,1.3459940652819,4.37982195845697,-2.94836795252226,3.46112759643917,8.43916913946588,"SF",20.5487804878049,0.375,0.307317073170732,0.784313725490196,1.03508771929825,0.4275,0.46,0.0017,0.036,0.167,0.099,0.108,0.016,0.005,0.15,0.196
"422","Stephen Curry",10.7134935304991,21.2672828096118,4.83105360443623,5.32347504621072,31.6081330868762,0.904990757855823,4.8177449168207,5.72273567467653,7.01367837338262,2.14269870609982,0,2.24916820702403,3.48687615526802,0.199630314232902,5.35009242144177,11.7914972273567,13.6014787430684,5.3634011090573,9.47578558225508,"PG",32.9878048780488,0.503754693366708,0.45372460496614,0.9075,2.01145038167939,0.629536921151439,0.669,0.0025,0.029,0.136,0.086,0.337,0.03,0.004,0.129,0.326
"423","Steve Blake",3.39209726443769,8.75379939209726,0.583586626139818,0.729483282674772,9.2644376899696,0.328267477203647,2.91793313069909,3.24620060790274,7.29483282674772,2.5531914893617,0,0.875379939209726,2.95440729483283,0.182370820668693,1.89665653495441,5.50759878419453,-2.04255319148936,1.49544072948328,3.24620060790274,"PG",12.0365853658537,0.3875,0.344370860927152,0.8,2.46913580246914,0.495833333333333,0.51,0.00083,0.01,0.092,0.049,0.295,0.012,0.004,0.246,0.146
"424","Steve Novak",6.69767441860465,15.0697674418605,0.837209302325582,0.837209302325582,20.093023255814,0,4.18604651162791,4.18604651162791,0,2.51162790697674,0,0,0.837209302325582,0,5.86046511627907,12.5581395348837,5.86046511627907,0.837209302325582,2.51162790697674,"SF",0.5375,0.444444444444444,0.466666666666667,1,0,0.638888888888889,0.651,0.00056,0,0.12,0.062,0,0,0,0.051,0.192
"425","Steven Adams",4.65378900445765,7.59583952451709,2.03268945022288,3.49479940564636,11.3402674591382,3.90490341753343,5.59881129271917,9.5037147102526,1.10549777117385,3.97622585438336,0.0356612184249629,0.74888558692422,1.49777117384844,1.58692421991085,0,0,8.52303120356612,4.65378900445765,7.59583952451709,"C",24.6219512195122,0.612676056338028,0,0.581632653061224,0.738095238095238,0.612676056338028,0.621,0.0046,0.125,0.161,0.144,0.043,0.01,0.033,0.141,0.126
"426","T.J. McConnell",4.87756370416408,10.3816034804226,0.581727781230578,0.917339962709758,11.030453697949,0.962088253573648,4.63144810441268,5.59353635798633,8.21131137352393,2.55065257924176,0,2.1255438160348,3.13238036047234,0.223741454319453,0.693598508390305,1.99129894344313,-6.1752641392169,4.18396519577377,8.39030453697949,"PG",19.6219512195122,0.469827586206897,0.348314606741573,0.634146341463415,2.62142857142857,0.50323275862069,0.511,0.00088,0.028,0.145,0.085,0.372,0.029,0.005,0.225,0.17
"427","T.J. Warren",7.47042253521127,14.9070422535211,1.52112676056338,2.16338028169014,17.4084507042254,1.92676056338028,3.04225352112676,4.96901408450704,1.48732394366197,3.17746478873239,0,1.25070422535211,1.08169014084507,0.540845070422535,0.946478873239437,2.36619718309859,-3.81971830985915,6.52394366197183,12.5408450704225,"SF",12.9878048780488,0.501133786848073,0.4,0.703125,1.375,0.532879818594104,0.549,0.00145,0.057,0.093,0.075,0.072,0.017,0.012,0.064,0.199
"428","Taj Gibson",4.89302325581395,9.30232558139535,1.87906976744186,2.71627906976744,11.6651162790698,3.83255813953488,5.54418604651163,9.37674418604651,1.97209302325581,3.34883720930233,0.0186046511627907,0.874418604651163,1.45116279069767,1.43255813953488,0,0.0558139534883721,-2.8093023255814,4.89302325581395,9.24651162790698,"PF",23.5975609756098,0.526,0,0.691780821917808,1.35897435897436,0.526,0.556,0.00292,0.114,0.159,0.137,0.083,0.012,0.029,0.121,0.146
"429","Tarik Black",4.14545454545455,7.56363636363636,1.38181818181818,3.27272727272727,9.67272727272727,3.2,8.21818181818182,11.4181818181818,1.16363636363636,5.67272727272727,0,1.01818181818182,1.6,1.30909090909091,0,0,1.45454545454545,4.14545454545455,7.56363636363636,"C",6.03658536585366,0.548076923076923,0,0.422222222222222,0.727272727272727,0.548076923076923,0.537,0.00433,0.092,0.254,0.17,0.052,0.014,0.029,0.151,0.129
"430","Tayshaun Prince",2.51162790697674,5.63885088919289,0.320109439124487,0.467852257181943,5.44186046511628,0.78796169630643,2.83173734610123,3.61969904240766,1.82216142270862,1.52667578659371,0,0.886456908344733,0.66484268125855,0.320109439124487,0.0984952120383037,0.566347469220246,-3.17647058823529,2.41313269493844,5.07250341997264,"SF",17.8292682926829,0.445414847161572,0.173913043478261,0.684210526315789,2.74074074074074,0.454148471615721,0.466,0.00083,0.026,0.09,0.058,0.07,0.012,0.007,0.102,0.081
"431","Terrence Jones",5.70773638968481,12.6189111747851,2.64756446991404,3.98853868194842,14.9226361031519,2.13180515759312,5.12320916905444,7.25501432664757,1.40974212034384,2.95702005730659,0,0.790830945558739,1.68481375358166,1.34097421203438,0.859598853868195,2.7163323782235,-8.25214899713467,4.84813753581662,9.9025787965616,"PF",12.7682926829268,0.452316076294278,0.316455696202532,0.663793103448276,0.836734693877551,0.486376021798365,0.519,0.00316,0.065,0.159,0.111,0.063,0.011,0.031,0.105,0.193
"432","Terrence Ross",5.55111364934323,12.8703597944032,1.00742432895488,1.27470017133067,14.802969731582,0.431753283837807,3.37178754997144,3.80354083380925,1.15134209023415,2.46716162193033,0.0205596801827527,1.11022272986865,0.945745288406625,0.513992004568818,2.69331810394061,6.96973158195317,4.99600228440891,2.85779554540263,5.90062821245003,"SF",21.3536585365854,0.431309904153355,0.386430678466077,0.790322580645161,1.21739130434783,0.53594249201278,0.551,0.00099,0.014,0.106,0.061,0.053,0.016,0.012,0.066,0.182
"433","Terry Rozier",3.36774193548387,12.3096774193548,0.929032258064516,1.16129032258065,8.36129032258065,2.78709677419355,4.52903225806452,7.31612903225807,4.29677419354839,2.67096774193548,0,0.696774193548387,2.20645161290323,0.116129032258065,0.696774193548387,3.13548387096774,-5.34193548387097,2.67096774193548,9.1741935483871,"PG",3.78048780487805,0.273584905660377,0.222222222222222,0.8,1.94736842105263,0.30188679245283,0.326,0.00094,0.081,0.135,0.108,0.165,0.009,0.003,0.147,0.177
"434","Thabo Sefolosha",3.85641025641026,7.61025641025641,1.27179487179487,2.03076923076923,9.84615384615385,1.06666666666667,5.78461538461538,6.85128205128205,2.1948717948718,2.23589743589744,0,1.74358974358974,1.39487179487179,0.758974358974359,0.861538461538462,2.52307692307692,-0.492307692307692,2.99487179487179,5.08717948717949,"SF",21.4024390243902,0.506738544474393,0.341463414634146,0.626262626262626,1.57352941176471,0.563342318059299,0.578,0.00266,0.033,0.171,0.104,0.088,0.024,0.017,0.141,0.123
"435","Thaddeus Young",7.38499792789059,14.3671777869872,1.56651471197679,2.43182760049731,16.4409448818898,2.62577704102777,7.22088686282636,9.84666390385413,2.02900953170327,2.71529216742644,0.0447575631993369,1.67094902610858,2.02900953170327,0.552009946125156,0.104434314131786,0.447575631993369,-3.46125155408206,7.28056361375881,13.9196021549938,"PF",29.4268292682927,0.514018691588785,0.233333333333333,0.644171779141104,1,0.517653167185878,0.533,0.00169,0.081,0.23,0.154,0.095,0.023,0.012,0.116,0.216
"436","Thanasis Antetokounmpo",18,24,0,0,36,0,6,6,0,12,0,0,0,0,0,6,-36,18,18,"SF",1,0.75,0,0,0,0.75,0.75,0,0,0.179,0.091,0,0,0,0,0.302
"437","Thomas Robinson",5.10359869138495,11.4242093784079,1.84514721919302,4.27917121046892,12.0523446019629,5.3391494002181,8.7546346782988,14.0937840785169,1.80588876772083,4.3576881134133,0.0392584514721919,1.53107960741549,2.70883315158124,1.41330425299891,0,0.0392584514721919,-10.9138495092694,5.10359869138495,11.3849509269357,"PF",11.1829268292683,0.446735395189003,0,0.431192660550459,0.666666666666667,0.446735395189003,0.453,0.00375,0.164,0.278,0.22,0.077,0.021,0.032,0.169,0.198
"438","Tiago Splitter",5.03626943005181,9.63730569948187,2.42487046632124,2.98445595854922,12.4974093264249,2.7979274611399,4.66321243523316,7.46113989637306,1.86528497409326,4.41450777202073,0,1.24352331606218,1.49222797927461,0.746113989637306,0,0.124352331606218,6.3419689119171,5.03626943005181,9.51295336787565,"C",7.0609756097561,0.52258064516129,0,0.8125,1.25,0.52258064516129,0.571,0.0031,0.087,0.138,0.113,0.079,0.017,0.016,0.12,0.155
